system:index,cell_id,lat,lon,mean_ntl,month,sum_ntl,.geo
+2283+333,194001,14.979407127071413,102.56514756434665,0.9535397500766295,2024-03,95.35023563609406,"{""type"":""Point"",""coordinates"":[102.56514756434665,14.979407127071413]}"
+2283+334,345921,15.024322890317743,102.56514756435,2.2399239239751023,2024-03,223.98360838212218,"{""type"":""Point"",""coordinates"":[102.56514756435,15.024322890317743]}"
+2283+335,116314,15.069238653549844,102.56514756434886,1.1900501955798608,2024-03,119.00035269447403,"{""type"":""Point"",""coordinates"":[102.56514756434886,15.069238653549847]}"
+2283+336,431230,15.114154416780988,102.56514756434605,0.7488513288357581,2024-03,74.88219621169802,"{""type"":""Point"",""coordinates"":[102.56514756434606,15.114154416780988]}"
+2283+337,832880,15.159070180008381,102.56514756434412,0.6431507094335851,2024-03,64.3125487837137,"{""type"":""Point"",""coordinates"":[102.56514756434412,15.159070180008378]}"
+2283+338,682275,15.20398594322671,102.5651475643454,2.3601803943345936,2024-03,236.00878382406987,"{""type"":""Point"",""coordinates"":[102.5651475643454,15.20398594322671]}"
+2283+339,106216,15.248901706451948,102.56514756434744,1.0351617746369228,2024-03,103.51211800575255,"{""type"":""Point"",""coordinates"":[102.56514756434746,15.248901706451948]}"
+2283+340,874080,15.293817469678643,102.56514756435139,0.9058445397533755,2024-03,90.58090164380914,"{""type"":""Point"",""coordinates"":[102.5651475643514,15.293817469678643]}"
+2283+341,823532,15.338733232886106,102.56514756434929,0.7570685135464542,2024-03,75.70388245851389,"{""type"":""Point"",""coordinates"":[102.56514756434929,15.33873323288611]}"
+2283+342,336254,15.383648996100066,102.5651475643459,0.7620302771027356,2024-03,76.20003935624574,"{""type"":""Point"",""coordinates"":[102.5651475643459,15.383648996100069]}"
+2283+343,413742,15.428564759322336,102.56514756434922,1.785611973818089,2024-03,178.55419498191162,"{""type"":""Point"",""coordinates"":[102.56514756434922,15.428564759322333]}"
+2283+344,977627,15.47348052253002,102.56514756434574,0.738602692148041,2024-03,73.85737273365844,"{""type"":""Point"",""coordinates"":[102.56514756434575,15.47348052253002]}"
+2283+345,116525,15.518396285736202,102.56514756434683,1.235487663073606,2024-03,123.54392125770153,"{""type"":""Point"",""coordinates"":[102.56514756434684,15.518396285736202]}"
+2283+346,590314,15.563312048943526,102.5651475643506,2.5646680222524783,2024-03,256.456744703592,"{""type"":""Point"",""coordinates"":[102.5651475643506,15.563312048943526]}"
+2283+347,117727,15.60822781214256,102.56514756434647,1.089364676810913,2024-03,108.93219566275091,"{""type"":""Point"",""coordinates"":[102.56514756434649,15.60822781214256]}"
+2283+348,801830,15.653143575348341,102.56514756434419,1.9662272978789221,2024-03,196.61501909260647,"{""type"":""Point"",""coordinates"":[102.5651475643442,15.653143575348338]}"
+2283+349,403363,15.698059338539403,102.56514756434868,0.8501113754234347,2024-03,85.00780377224378,"{""type"":""Point"",""coordinates"":[102.56514756434868,15.698059338539403]}"
+2283+350,644773,15.742975101743074,102.5651475643477,1.2711612125021168,2024-03,127.11113630428034,"{""type"":""Point"",""coordinates"":[102.56514756434771,15.742975101743074]}"
+2283+351,63680,15.78789086492927,102.56514756434572,1.4479077595828336,2024-03,144.78509788863798,"{""type"":""Point"",""coordinates"":[102.56514756434574,15.78789086492927]}"
+2283+352,366928,15.832806628123869,102.56514756434646,1.8684842591917015,2024-03,186.84109852991847,"{""type"":""Point"",""coordinates"":[102.56514756434647,15.832806628123869]}"
+2283+353,929281,15.877722391311497,102.56514756434429,1.1783595416254984,2024-03,117.83133314473959,"{""type"":""Point"",""coordinates"":[102.56514756434429,15.877722391311497]}"
+2283+354,527960,15.9226381544949,102.5651475643459,1.2058041468312342,2024-03,120.57568603941039,"{""type"":""Point"",""coordinates"":[102.5651475643459,15.9226381544949]}"
+2283+355,790471,15.967553917668543,102.5651475643495,1.7788372116021722,2024-03,177.87674532801492,"{""type"":""Point"",""coordinates"":[102.5651475643495,15.967553917668543]}"
+2283+356,621518,16.012469680871785,102.56514756435287,1.218021104436672,2024-03,121.79733389031651,"{""type"":""Point"",""coordinates"":[102.56514756435288,16.012469680871785]}"
